"","ycoo","xcoo","predicted"
"51",116.423291,39.93053,0.341153364450207
"52",116.424192,39.9233685,-0.779949559801687
"53",116.425893,39.899338,0.183866678814634
"54",116.427396,39.8884985,0.74430408844226
"55",116.428891,39.8716895,0.615953818999572
"56",116.4285825,39.8636985,0.494525414916313
"57",116.4349036,39.85173222,-0.0183541365699569
"58",116.754511,39.908939,0.143985613496863
"59",116.740103,39.9094925,-0.479984689719822
"60",116.724208,39.9092885,0.77253250640106
"61",116.7137795,39.9092605,-0.0415279420183761
"62",116.694813,39.9088405,0.755966972038326
"63",116.6680905,39.924612,0.426227386259516
"64",116.645892,39.9330795,0.13485448363613
"65",116.622512,39.930669,8.87360267611393
"66",116.6061115,39.93154,0.307839335460949
"67",116.5849055,39.929938,-0.144585364321092
"68",116.570223,39.929828,-0.066676878259332
"69",116.523304,39.929459,0.175509352600382
"70",116.508493,39.9292395,-0.0719648040656207
"71",116.4849045,39.9290695,0.0273051056305295
"72",116.4681065,39.92898,0.087342055213763
"73",116.4584175,39.9286615,0.158448132133323
"74",116.409983,39.9398385,-0.485372873969558
"75",116.393224,39.9395195,-0.270258947976217
"76",116.3785995,39.939261,-1.26488900124541
"77",116.350718,39.938072,0.465780280863204
"78",116.331693,39.938562,-0.188924845308868
"79",116.317585,39.938381,-0.149758946713202
"80",116.3007925,39.939301,0.683432777148388
"81",116.282976,39.9386085,0.587565062579497
"82",116.25938,39.9356215,0.834625074021169
"83",116.2335825,39.938021,0.341153364450207
"84",116.2133895,39.9394105,-0.779949559801687
"85",116.194187,39.93417,0.183866678814634
"86",116.169024,39.9295695,0.74430408844226
"87",116.7015985,39.8623925,0.615953818999572
"88",116.691097,39.868932,0.494525414916313
"89",116.677313,39.869548,-0.0183541365699569
"90",116.663884,39.8696975,0.143985613496863
"91",116.6389935,39.86981,-0.479984689719822
"92",116.605887,39.8646615,0.77253250640106
"93",116.576777,39.8622075,-0.0415279420183761
"94",116.560417,39.855019,0.755966972038326
"95",116.5436155,39.861688,0.426227386259516
"96",116.533083,39.866061,0.13485448363613
"97",116.5182125,39.8671825,8.87360267611393
"98",116.505914,39.872909,0.307839335460949
"99",116.5078065,39.88079,-0.144585364321092
"100",116.503407,39.8874585,-0.066676878259332
"101",116.504181,39.898708,0.175509352600382
"102",116.4947025,39.899071,-0.0719648040656207
"103",116.484694,39.8993225,0.0273051056305295
"104",116.4691235,39.8991705,0.087342055213763
"105",116.4559025,39.8993095,0.158448132133323
"106",116.440717,39.8996185,-0.485372873969558
"107",116.425893,39.899338,-0.270258947976217
"108",116.415278,39.8990115,-1.26488900124541
"109",116.4048045,39.897339,0.465780280863204
"110",116.3906245,39.895691,-0.188924845308868
"111",116.380978,39.8953795,-0.149758946713202
"112",116.364618,39.89543,0.683432777148388
"113",116.3422835,39.89567,0.587565062579497
"114",116.334403,39.8959005,0.834625074021169
"115",116.333777,40.093699,0.341153364450207
"116",116.3570035,40.095762,-0.779949559801687
"117",116.3697165,40.0868375,0.183866678814634
"118",116.3666835,40.0770905,0.74430408844226
"119",116.3540045,40.066041,0.615953818999572
"120",116.358224,40.052629,0.494525414916313
"121",116.3611995,40.043611,-0.0183541365699569
"122",116.379092,40.027998,0.143985613496863
"123",116.399018,40.0162105,-0.479984689719822
"124",116.39878,40.0079315,0.77253250640106
"125",116.400197,39.99232,-0.0415279420183761
"126",116.4006015,39.974879,0.755966972038326
"127",116.401523,39.9635795,0.426227386259516
"128",116.4025775,39.9439785,0.13485448363613
"129",116.417388,39.93054,8.87360267611393
"130",116.4052235,39.8888905,0.307839335460949
"131",116.4059945,39.8727815,-0.144585364321092
"132",116.4063225,39.86553,-0.066676878259332
"133",116.4067065,39.8582675,0.175509352600382
"134",116.407477,39.842628,-0.0719648040656207
"135",116.4084955,39.8213885,0.0273051056305295
"136",116.415693,39.8114315,0.087342055213763
"137",116.425116,39.8054075,0.158448132133323
"138",116.430179,39.791421,-0.485372873969558
"139",116.448279,39.778311,-0.270258947976217
"140",116.455675,39.7665805,-1.26488900124541
"141",116.3323795,39.9297085,0.465780280863204
"142",116.3278055,39.9006785,-0.188924845308868
"143",116.321877,39.8932385,-0.149758946713202
"144",116.3093785,39.8862395,0.683432777148388
"145",116.3005765,39.873012,0.587565062579497
"146",116.3002075,39.86144,0.834625074021169
"147",116.302877,39.8472005,0.341153364450207
"148",116.303804,39.838662,-0.779949559801687
"149",116.3036195,39.8314495,0.183866678814634
"150",116.312784,39.981702,0.74430408844226
"151",116.324323,39.9818625,0.615953818999572
"152",116.3360955,39.9820605,0.494525414916313
"153",116.3476095,39.9820625,-0.0183541365699569
"154",116.360885,39.982038,0.143985613496863
"155",116.3763205,39.9823885,-0.479984689719822
"156",116.387808,39.9828315,0.77253250640106
"157",116.400676,39.983498,-0.0415279420183761
"158",116.4123855,39.983321,0.755966972038326
"159",116.4435085,39.9835,0.426227386259516
"160",116.454118,39.978312,0.13485448363613
"161",116.4635865,39.96688,8.87360267611393
"162",116.4687215,39.955008,0.307839335460949
"163",116.468786,39.946989,-0.144585364321092
"164",116.4683185,39.939381,-0.066676878259332
"165",116.468301,39.92263,0.175509352600382
"166",116.468005,39.8900285,-0.0719648040656207
"167",116.467721,39.8815385,0.0273051056305295
"168",116.465007,39.871512,0.087342055213763
"169",116.4603905,39.8578905,0.158448132133323
"170",116.37755,39.89537975,-0.485372873969558
"171",116.420585,39.8521095,-0.270258947976217
"172",116.4057935,39.8518305,-1.26488900124541
"173",116.3925195,39.851481,0.465780280863204
"174",116.377623,39.8519295,-0.188924845308868
"175",116.3566815,39.8521125,-0.149758946713202
"176",116.3395165,39.850122,0.683432777148388
"177",116.3266065,39.85032,0.587565062579497
"178",116.3114875,39.856028,0.834625074021169
"179",116.3108065,39.8647,0.341153364450207
"180",116.3103125,39.8722605,-0.779949559801687
"181",116.3168115,39.9040815,0.183866678814634
"182",116.316723,39.9137005,0.74430408844226
"183",116.3041945,39.929642,0.615953818999572
"184",116.3003105,39.954051,0.494525414916313
"185",116.3004855,39.964859,-0.0183541365699569
"186",116.295605,39.9723815,0.143985613496863
"188",116.35181,39.972032,-0.479984689719822
"189",116.344417,39.998569,0.77253250640106
"190",116.326818,40.0386995,-0.0415279420183761
"191",116.321019,40.0473095,0.755966972038326
"192",116.326299,40.076648,0.426227386259516
"193",116.3426835,40.0764215,0.13485448363613
"194",116.4412135,40.0489105,8.87360267611393
"195",116.45558,40.0011285,0.307839335460949
"196",116.4383775,39.974472,-0.144585364321092
"197",116.4392825,39.964108,-0.066676878259332
"198",116.691475,40.138302,0.175509352600382
"199",116.663687,40.136138,-0.0719648040656207
"200",116.647788,40.136321,0.0273051056305295
"201",116.6164055,40.134459,0.087342055213763
"202",116.5707965,40.1198625,0.158448132133323
"203",116.5642115,40.090311,-0.485372873969558
"204",116.5617105,40.075931,-0.270258947976217
"205",116.54102,40.051262,-1.26488900124541
"206",116.509619,40.0398485,0.465780280863204
"207",116.4991225,40.0284385,-0.188924845308868
"208",116.4933,40.00927,-0.149758946713202
"209",116.475302,40.004531,0.683432777148388
"210",116.4378945,40.007138,0.587565062579497
"211",116.4142925,40.008948,0.834625074021169
"212",116.3755805,40.007539,0.341153364450207
"213",116.3593045,40.006719,-0.779949559801687
"214",116.3455135,40.0063,0.183866678814634
"215",116.140378,39.9221195,0.74430408844226
"216",116.1322855,39.9183525,0.615953818999572
"217",116.128707,39.9111395,0.494525414916313
"218",116.1298135,39.9017705,-0.0183541365699569
"219",116.1210005,39.896158,0.143985613496863
"220",116.1070005,39.8951695,-0.479984689719822
"221",116.202213,40.250292,0.77253250640106
"222",116.214323,40.245741,-0.0415279420183761
"223",116.240094,40.2263505,0.755966972038326
"224",116.2685165,40.227948,0.426227386259516
"225",116.2879875,40.228112,0.13485448363613
"226",116.2935025,40.21343,8.87360267611393
"227",116.2867785,40.171011,0.307839335460949
"228",116.295079,40.1546915,-0.144585364321092
"229",116.300417,40.137319,-0.066676878259332
"230",116.320115,40.110332,0.175509352600382
"231",116.300575,40.1009725,-0.0719648040656207
"232",116.3125775,40.059038,0.0273051056305295
"233",116.3084935,39.8206775,0.087342055213763
"234",116.2981795,39.814111,0.158448132133323
"235",116.2254145,39.8005095,-0.485372873969558
"236",116.2192815,39.7694105,-0.270258947976217
"237",116.195914,39.7666985,-1.26488900124541
"238",116.1913975,39.754018,0.465780280863204
"239",116.1898805,39.7361095,-0.188924845308868
"240",116.182886,39.7294995,-0.149758946713202
"241",116.162692,39.7296,0.683432777148388
"242",116.1472775,39.72947,0.587565062579497
"243",116.131899,39.7291985,0.834625074021169
"244",116.455012,39.839928,0.341153364450207
"245",116.465804,39.83399,-0.779949559801687
"246",116.467416,39.8125415,0.183866678814634
"247",116.4868755,39.808828,0.74430408844226
"248",116.497005,39.8128395,0.615953818999572
"249",116.5119985,39.80917,0.494525414916313
"250",116.5198115,39.7995205,-0.0183541365699569
"251",116.528019,39.789192,0.143985613496863
"252",116.5463915,39.7791485,-0.479984689719822
"253",116.568906,39.7894915,0.77253250640106
"254",116.587917,39.800802,-0.0415279420183761
"255",116.5979055,39.8091905,0.755966972038326
"256",116.608184,39.8183475,0.426227386259516
"257",116.6927135,39.8777305,0.13485448363613
"258",116.6854835,39.8812395,8.87360267611393
"259",116.675211,39.8897115,0.307839335460949
"260",116.663915,39.89646,-0.144585364321092
"261",116.6530225,39.8996595,-0.066676878259332
"262",116.643605,39.910062,0.175509352600382
"263",116.625178,39.9122205,-0.0719648040656207
"264",116.605897,39.9149025,0.0273051056305295
"265",116.5833185,39.915888,0.087342055213763
"266",116.561385,39.9151985,0.158448132133323
"267",116.538003,39.915799,-0.485372873969558
"268",116.6220105,40.0589015,-0.270258947976217
"269",116.5927935,40.07935,-1.26488900124541
"270",116.5219825,39.9149405,0.465780280863204
"271",116.5020165,39.9148605,-0.188924845308868
"272",116.4835775,39.914612,-0.149758946713202
"273",116.467314,39.9144385,0.683432777148388
"274",116.457093,39.9142215,0.587565062579497
"275",116.441975,39.9145025,0.834625074021169
"276",116.425387,39.9145015,0.341153364450207
"277",116.4180085,39.914401,-0.779949559801687
"278",116.4079065,39.914081,0.183866678814634
"279",116.398018,39.913778,0.74430408844226
"280",116.3819025,39.9133285,0.615953818999572
"281",116.36378,39.9130225,0.494525414916313
"282",116.3591885,39.9129795,-0.0183541365699569
"283",116.3441,39.9131275,0.143985613496863
"284",116.3293055,39.9133415,-0.479984689719822
"285",116.301392,39.9137105,0.77253250640106
"286",116.2806805,39.913832,-0.0415279420183761
"287",116.2594875,39.9135005,0.755966972038326
"288",116.2424,39.9131885,0.426227386259516
"289",116.2193975,39.913078,0.13485448363613
"290",116.197088,39.913412,8.87360267611393
"291",116.3791925,39.9547675,0.307839335460949
"292",116.400219,39.9546105,-0.144585364321092
"293",116.4145985,39.9554405,-0.066676878259332
"294",116.42311,39.9551115,0.175509352600382
"295",116.4413844,39.94776956,-0.0719648040656207
"296",116.440619,39.9398405,0.0273051056305295
"297",116.440195,39.93046,0.087342055213763
"298",116.433604,39.9111285,0.158448132133323
"299",116.4244145,39.907161,-0.485372873969558
"300",116.404288,39.906532,-0.270258947976217
"301",116.3906095,39.906361,-1.26488900124541
"302",116.380824,39.9058805,0.465780280863204
"303",116.3699055,39.90534,-0.188924845308868
"304",116.3628085,39.929521,-0.149758946713202
"305",116.3618935,39.9383505,0.683432777148388
"306",116.361423,39.9464705,0.587565062579497
"307",116.4193925,40.0895985,0.834625074021169
"308",116.4192165,40.081479,0.341153364450207
"309",116.4191065,40.072751,-0.779949559801687
"310",116.4182835,40.059248,0.183866678814634
"311",116.4209865,40.0481415,0.74430408844226
"312",116.4245125,40.0368205,0.615953818999572
"313",116.4245835,40.0096105,0.494525414916313
"314",116.423516,39.9941505,-0.0183541365699569
"315",116.424022,39.983278,0.143985613496863
"316",116.4244815,39.974501,-0.479984689719822
"317",116.4250755,39.964751,0.77253250640106
"318",116.423299,39.947111,-0.0415279420183761
"319",116.4235895,39.939912,0.755966972038326
"320",116.423291,39.93053,0.426227386259516
"321",116.424192,39.9233685,0.13485448363613
"322",116.425893,39.899338,8.87360267611393
"323",116.427396,39.8884985,0.307839335460949
"324",116.428891,39.8716895,-0.144585364321092
"325",116.4285825,39.8636985,-0.066676878259332
"326",116.4349036,39.85173222,0.175509352600382
"327",116.754511,39.908939,-0.0719648040656207
"328",116.740103,39.9094925,0.0273051056305295
"329",116.724208,39.9092885,0.087342055213763
"330",116.7137795,39.9092605,0.158448132133323
"331",116.694813,39.9088405,-0.485372873969558
"332",116.6680905,39.924612,-0.270258947976217
"333",116.645892,39.9330795,-1.26488900124541
"334",116.622512,39.930669,0.465780280863204
"335",116.6061115,39.93154,-0.188924845308868
"336",116.5849055,39.929938,-0.149758946713202
"337",116.570223,39.929828,0.683432777148388
"338",116.523304,39.929459,0.587565062579497
"339",116.508493,39.9292395,0.834625074021169
"340",116.4849045,39.9290695,0.341153364450207
"341",116.4681065,39.92898,-0.779949559801687
"342",116.4584175,39.9286615,0.183866678814634
"343",116.409983,39.9398385,0.74430408844226
"344",116.393224,39.9395195,0.615953818999572
"345",116.3785995,39.939261,0.494525414916313
"346",116.350718,39.938072,-0.0183541365699569
"347",116.331693,39.938562,0.143985613496863
"348",116.317585,39.938381,-0.479984689719822
"349",116.3007925,39.939301,0.77253250640106
"350",116.282976,39.9386085,-0.0415279420183761
"351",116.25938,39.9356215,0.755966972038326
"352",116.2335825,39.938021,0.426227386259516
"353",116.2133895,39.9394105,0.13485448363613
"354",116.194187,39.93417,8.87360267611393
"355",116.169024,39.9295695,0.307839335460949
"356",116.7015985,39.8623925,-0.144585364321092
"357",116.691097,39.868932,-0.066676878259332
"358",116.677313,39.869548,0.175509352600382
"359",116.663884,39.8696975,-0.0719648040656207
"360",116.6389935,39.86981,0.0273051056305295
"361",116.605887,39.8646615,0.087342055213763
"362",116.576777,39.8622075,0.158448132133323
"363",116.560417,39.855019,-0.485372873969558
"364",116.5436155,39.861688,-0.270258947976217
"365",116.533083,39.866061,-1.26488900124541
"366",116.5182125,39.8671825,0.465780280863204
"367",116.505914,39.872909,-0.188924845308868
"368",116.5078065,39.88079,-0.149758946713202
"369",116.503407,39.8874585,0.683432777148388
"370",116.504181,39.898708,0.587565062579497
"371",116.4947025,39.899071,0.834625074021169
"372",116.484694,39.8993225,0.341153364450207
"373",116.4691235,39.8991705,-0.779949559801687
"374",116.4559025,39.8993095,0.183866678814634
"375",116.440717,39.8996185,0.74430408844226
"376",116.425893,39.899338,0.615953818999572
"377",116.415278,39.8990115,0.494525414916313
"378",116.4048045,39.897339,-0.0183541365699569
"379",116.3906245,39.895691,0.143985613496863
"380",116.380978,39.8953795,-0.479984689719822
"381",116.364618,39.89543,0.77253250640106
"382",116.3422835,39.89567,-0.0415279420183761
"383",116.334403,39.8959005,0.755966972038326
"384",116.333777,40.093699,0.426227386259516
"385",116.3570035,40.095762,0.13485448363613
"386",116.3697165,40.0868375,8.87360267611393
"387",116.3666835,40.0770905,0.307839335460949
"388",116.3540045,40.066041,-0.144585364321092
"389",116.358224,40.052629,-0.066676878259332
"390",116.3611995,40.043611,0.175509352600382
"391",116.379092,40.027998,-0.0719648040656207
"392",116.399018,40.0162105,0.0273051056305295
"393",116.39878,40.0079315,0.087342055213763
"394",116.400197,39.99232,0.158448132133323
"395",116.4006015,39.974879,-0.485372873969558
"396",116.401523,39.9635795,-0.270258947976217
"397",116.4025775,39.9439785,-1.26488900124541
"398",116.417388,39.93054,0.465780280863204
"399",116.4052235,39.8888905,-0.188924845308868
"400",116.4059945,39.8727815,-0.149758946713202
"401",116.4063225,39.86553,0.683432777148388
"402",116.4067065,39.8582675,0.587565062579497
"403",116.407477,39.842628,0.834625074021169
"404",116.4084955,39.8213885,0.341153364450207
"405",116.415693,39.8114315,-0.779949559801687
"406",116.425116,39.8054075,0.183866678814634
"407",116.430179,39.791421,0.74430408844226
"408",116.448279,39.778311,0.615953818999572
"409",116.455675,39.7665805,0.494525414916313
"410",116.3323795,39.9297085,-0.0183541365699569
"411",116.3278055,39.9006785,0.143985613496863
"412",116.321877,39.8932385,-0.479984689719822
"413",116.3093785,39.8862395,0.77253250640106
"414",116.3005765,39.873012,-0.0415279420183761
"415",116.3002075,39.86144,0.755966972038326
"416",116.302877,39.8472005,0.426227386259516
"417",116.303804,39.838662,0.13485448363613
"418",116.3036195,39.8314495,8.87360267611393
"419",116.312784,39.981702,0.307839335460949
"420",116.324323,39.9818625,-0.144585364321092
"421",116.3360955,39.9820605,-0.066676878259332
"422",116.3476095,39.9820625,0.175509352600382
"423",116.360885,39.982038,-0.0719648040656207
"424",116.3763205,39.9823885,0.0273051056305295
"425",116.387808,39.9828315,0.087342055213763
"426",116.400676,39.983498,0.158448132133323
"427",116.4123855,39.983321,-0.485372873969558
"428",116.4435085,39.9835,-0.270258947976217
"429",116.454118,39.978312,-1.26488900124541
"430",116.4635865,39.96688,0.465780280863204
"431",116.4687215,39.955008,-0.188924845308868
"432",116.468786,39.946989,-0.149758946713202
"433",116.4683185,39.939381,0.683432777148388
"434",116.468301,39.92263,0.587565062579497
"435",116.468005,39.8900285,0.834625074021169
"436",116.467721,39.8815385,0.341153364450207
"437",116.465007,39.871512,-0.779949559801687
"438",116.4603905,39.8578905,0.183866678814634
"439",116.37755,39.89537975,0.74430408844226
"440",116.420585,39.8521095,0.615953818999572
"441",116.4057935,39.8518305,0.494525414916313
"442",116.3925195,39.851481,-0.0183541365699569
"443",116.377623,39.8519295,0.143985613496863
"444",116.3566815,39.8521125,-0.479984689719822
"445",116.3395165,39.850122,0.77253250640106
"446",116.3266065,39.85032,-0.0415279420183761
"447",116.3114875,39.856028,0.755966972038326
"448",116.3108065,39.8647,0.426227386259516
"449",116.3103125,39.8722605,0.13485448363613
"450",116.3168115,39.9040815,8.87360267611393
"451",116.316723,39.9137005,0.307839335460949
"452",116.3041945,39.929642,-0.144585364321092
"453",116.3003105,39.954051,-0.066676878259332
"454",116.3004855,39.964859,0.175509352600382
"455",116.295605,39.9723815,-0.0719648040656207
"457",116.35181,39.972032,0.0273051056305295
"458",116.344417,39.998569,0.087342055213763
"459",116.326818,40.0386995,0.158448132133323
"460",116.321019,40.0473095,-0.485372873969558
"461",116.326299,40.076648,-0.270258947976217
"462",116.3426835,40.0764215,-1.26488900124541
"463",116.4412135,40.0489105,0.465780280863204
"464",116.45558,40.0011285,-0.188924845308868
"465",116.4383775,39.974472,-0.149758946713202
"466",116.4392825,39.964108,0.683432777148388
"467",116.691475,40.138302,0.587565062579497
"468",116.663687,40.136138,0.834625074021169
"469",116.647788,40.136321,0.341153364450207
"470",116.6164055,40.134459,-0.779949559801687
"471",116.5707965,40.1198625,0.183866678814634
"472",116.5642115,40.090311,0.74430408844226
"473",116.5617105,40.075931,0.615953818999572
"474",116.54102,40.051262,0.494525414916313
"475",116.509619,40.0398485,-0.0183541365699569
"476",116.4991225,40.0284385,0.143985613496863
"477",116.4933,40.00927,-0.479984689719822
"478",116.475302,40.004531,0.77253250640106
"479",116.4378945,40.007138,-0.0415279420183761
"480",116.4142925,40.008948,0.755966972038326
"481",116.3755805,40.007539,0.426227386259516
"482",116.3593045,40.006719,0.13485448363613
"483",116.3455135,40.0063,8.87360267611393
"484",116.140378,39.9221195,0.307839335460949
"485",116.1322855,39.9183525,-0.144585364321092
"486",116.128707,39.9111395,-0.066676878259332
"487",116.1298135,39.9017705,0.175509352600382
"488",116.1210005,39.896158,-0.0719648040656207
"489",116.1070005,39.8951695,0.0273051056305295
"490",116.202213,40.250292,0.087342055213763
"491",116.214323,40.245741,0.158448132133323
"492",116.240094,40.2263505,-0.485372873969558
"493",116.2685165,40.227948,-0.270258947976217
"494",116.2879875,40.228112,-1.26488900124541
"495",116.2935025,40.21343,0.465780280863204
"496",116.2867785,40.171011,-0.188924845308868
"497",116.295079,40.1546915,-0.149758946713202
"498",116.300417,40.137319,0.683432777148388
"499",116.320115,40.110332,0.587565062579497
"500",116.300575,40.1009725,0.834625074021169
"501",116.3125775,40.059038,0.341153364450207
"502",116.3084935,39.8206775,-0.779949559801687
"503",116.2981795,39.814111,0.183866678814634
"504",116.2254145,39.8005095,0.74430408844226
"505",116.2192815,39.7694105,0.615953818999572
"506",116.195914,39.7666985,0.494525414916313
"507",116.1913975,39.754018,-0.0183541365699569
"508",116.1898805,39.7361095,0.143985613496863
"509",116.182886,39.7294995,-0.479984689719822
"510",116.162692,39.7296,0.77253250640106
"511",116.1472775,39.72947,-0.0415279420183761
"512",116.131899,39.7291985,0.755966972038326
"513",116.455012,39.839928,0.426227386259516
"514",116.465804,39.83399,0.13485448363613
"515",116.467416,39.8125415,8.87360267611393
"516",116.4868755,39.808828,0.307839335460949
"517",116.497005,39.8128395,-0.144585364321092
"518",116.5119985,39.80917,-0.066676878259332
"519",116.5198115,39.7995205,0.175509352600382
"520",116.528019,39.789192,-0.0719648040656207
"521",116.5463915,39.7791485,0.0273051056305295
"522",116.568906,39.7894915,0.087342055213763
"523",116.587917,39.800802,0.158448132133323
"524",116.5979055,39.8091905,-0.485372873969558
"525",116.608184,39.8183475,-0.270258947976217
"526",116.6927135,39.8777305,-1.26488900124541
"527",116.6854835,39.8812395,0.465780280863204
"528",116.675211,39.8897115,-0.188924845308868
"529",116.663915,39.89646,-0.149758946713202
"530",116.6530225,39.8996595,0.683432777148388
"531",116.643605,39.910062,0.587565062579497
"532",116.625178,39.9122205,0.834625074021169
"533",116.605897,39.9149025,0.341153364450207
"534",116.5833185,39.915888,-0.779949559801687
"535",116.561385,39.9151985,0.183866678814634
"536",116.538003,39.915799,0.74430408844226
"537",116.6220105,40.0589015,0.615953818999572
"538",116.5927935,40.07935,0.494525414916313
"539",116.5219825,39.9149405,-0.0183541365699569
"540",116.5020165,39.9148605,0.143985613496863
"541",116.4835775,39.914612,-0.479984689719822
"542",116.467314,39.9144385,0.77253250640106
"543",116.457093,39.9142215,-0.0415279420183761
"544",116.441975,39.9145025,0.755966972038326
"545",116.425387,39.9145015,0.426227386259516
"546",116.4180085,39.914401,0.13485448363613
"547",116.4079065,39.914081,8.87360267611393
"548",116.398018,39.913778,0.307839335460949
"549",116.3819025,39.9133285,-0.144585364321092
"550",116.36378,39.9130225,-0.066676878259332
"551",116.3591885,39.9129795,0.175509352600382
"552",116.3441,39.9131275,-0.0719648040656207
"553",116.3293055,39.9133415,0.0273051056305295
"554",116.301392,39.9137105,0.087342055213763
"555",116.2806805,39.913832,0.158448132133323
"556",116.2594875,39.9135005,-0.485372873969558
"557",116.2424,39.9131885,-0.270258947976217
"558",116.2193975,39.913078,-1.26488900124541
"559",116.197088,39.913412,0.465780280863204
"560",116.3791925,39.9547675,-0.188924845308868
"561",116.400219,39.9546105,-0.149758946713202
"562",116.4145985,39.9554405,0.683432777148388
"563",116.42311,39.9551115,0.587565062579497
"564",116.4413844,39.94776956,0.834625074021169
"565",116.440619,39.9398405,0.341153364450207
"566",116.440195,39.93046,-0.779949559801687
"567",116.433604,39.9111285,0.183866678814634
"568",116.4244145,39.907161,0.74430408844226
"569",116.404288,39.906532,0.615953818999572
"570",116.3906095,39.906361,0.494525414916313
"571",116.380824,39.9058805,-0.0183541365699569
"572",116.3699055,39.90534,0.143985613496863
"573",116.3628085,39.929521,-0.479984689719822
"574",116.3618935,39.9383505,0.77253250640106
"575",116.361423,39.9464705,-0.0415279420183761
"576",116.4193925,40.0895985,0.755966972038326
"577",116.4192165,40.081479,0.426227386259516
"578",116.4191065,40.072751,0.13485448363613
"579",116.4182835,40.059248,8.87360267611393
"580",116.4209865,40.0481415,0.307839335460949
"581",116.4245125,40.0368205,-0.144585364321092
"582",116.4245835,40.0096105,-0.066676878259332
"583",116.423516,39.9941505,0.175509352600382
"584",116.424022,39.983278,-0.0719648040656207
"585",116.4244815,39.974501,0.0273051056305295
"586",116.4250755,39.964751,0.087342055213763
"587",116.423299,39.947111,0.158448132133323
"588",116.4235895,39.939912,-0.485372873969558
"589",116.423291,39.93053,-0.270258947976217
"590",116.424192,39.9233685,-1.26488900124541
"591",116.425893,39.899338,0.465780280863204
"592",116.427396,39.8884985,-0.188924845308868
"593",116.428891,39.8716895,-0.149758946713202
"594",116.4285825,39.8636985,0.683432777148388
"595",116.4349036,39.85173222,0.587565062579497
"596",116.754511,39.908939,0.834625074021169
"597",116.740103,39.9094925,0.341153364450207
"598",116.724208,39.9092885,-0.779949559801687
"599",116.7137795,39.9092605,0.183866678814634
"600",116.694813,39.9088405,0.74430408844226
"601",116.6680905,39.924612,0.615953818999572
"602",116.645892,39.9330795,0.494525414916313
"603",116.622512,39.930669,-0.0183541365699569
"604",116.6061115,39.93154,0.143985613496863
"605",116.5849055,39.929938,-0.479984689719822
"606",116.570223,39.929828,0.77253250640106
"607",116.523304,39.929459,-0.0415279420183761
"608",116.508493,39.9292395,0.755966972038326
"609",116.4849045,39.9290695,0.426227386259516
"610",116.4681065,39.92898,0.13485448363613
"611",116.4584175,39.9286615,8.87360267611393
"612",116.409983,39.9398385,0.307839335460949
"613",116.393224,39.9395195,-0.144585364321092
"614",116.3785995,39.939261,-0.066676878259332
"615",116.350718,39.938072,0.175509352600382
"616",116.331693,39.938562,-0.0719648040656207
"617",116.317585,39.938381,0.0273051056305295
"618",116.3007925,39.939301,0.087342055213763
"619",116.282976,39.9386085,0.158448132133323
"620",116.25938,39.9356215,-0.485372873969558
"621",116.2335825,39.938021,-0.270258947976217
"622",116.2133895,39.9394105,-1.26488900124541
